time, price
2025-01-02,164.39488220214844
2025-01-03,164.68203735351562
2025-01-06,164.0582275390625
2025-01-07,160.43426513671875
2025-01-08,161.53334045410156
2025-01-10,153.35443115234375
2025-01-13,152.77874755859375
2025-01-14,155.15101623535156
2025-01-15,157.1361846923828
2025-01-16,158.3570556640625
2025-01-17,159.8360137939453
2025-01-21,171.2904510498047
2025-01-22,182.85406494140625
2025-01-23,185.08738708496094
2025-01-24,182.23866271972656
2025-01-27,157.10641479492188
2025-01-28,162.78399658203125
2025-01-29,160.8186798095703
2025-01-30,169.11671447753906
2025-01-31,168.799072265625
2025-02-03,167.3498992919922
2025-02-04,166.64515686035156
2025-02-05,170.38719177246094
2025-02-06,171.07208251953125
2025-02-07,173.16644287109375
2025-02-10,177.59336853027344
2025-02-11,175.87620544433594
2025-02-12,170.94305419921875
2025-02-13,172.57089233398438
2025-02-14,172.86866760253906
2025-02-18,178.4668426513672
2025-02-19,180.17408752441406
2025-02-20,174.69500732421875
2025-02-21,166.56573486328125
2025-02-24,168.69981384277344
2025-02-25,167.29031372070312
2025-02-26,171.19119262695312
2025-02-27,163.53836059570312
2025-02-28,164.82872009277344
2025-03-03,160.8186798095703
2025-03-04,156.3024139404297
2025-03-05,160.36209106445312
2025-03-06,149.82083129882812
2025-03-07,154.00955200195312
2025-03-10,147.686767578125
2025-03-11,143.11094665527344
2025-03-12,149.77120971679688
2025-03-13,146.5651397705078
2025-03-14,148.16323852539062
2025-03-17,152.86807250976562
2025-03-18,148.3418731689453
2025-03-19,151.31964111328125
2025-03-20,151.58763122558594
2025-03-21,151.1012725830078
2025-03-24,153.7216796875
2025-03-25,152.7886505126953
2025-03-26,146.70411682128906
2025-03-27,144.6990966796875
2025-03-28,139.82550048828125
2025-03-31,138.7733612060547
2025-04-01,140.88755798339844
2025-04-02,144.77850341796875
2025-04-03,136.21249389648438
2025-04-04,127.31892395019531
2025-04-07,126.21715545654297
2025-04-08,123.5768814086914
2025-04-09,138.6542510986328
2025-04-10,132.8367462158203
2025-04-11,131.84059143066406
2025-04-14,134.12176513671875
2025-04-15,133.42446899414062
2025-04-16,129.26052856445312
2025-04-17,128.12493896484375
2025-04-21,122.34725952148438
2025-04-22,126.750244140625
2025-04-23,130.8942413330078
2025-04-24,136.98069763183594
2025-04-25,137.95693969726562
2025-04-28,139.6005859375
2025-04-29,140.2480926513672
2025-04-30,140.17835998535156
2025-05-01,144.9300079345703
2025-05-02,150.1498260498047
2025-05-05,148.7153778076172
2025-05-06,147.13148498535156
2025-05-07,148.79505920410156
2025-05-08,149.7214813232422
2025-05-09,149.76133728027344
2025-05-12,156.61485290527344
2025-05-13,161.64541625976562
2025-05-14,162.32278442382812
2025-05-15,158.7864532470703
2025-05-16,159.8722686767578
2025-05-19,159.02552795410156
2025-05-20,159.6929473876953
2025-05-21,156.5749969482422
2025-05-22,156.70449829101562
2025-05-23,155.36965942382812
2025-05-27,161.28680419921875
2025-05-28,163.21932983398438
2025-05-29,162.27297973632812
2025-05-30,164.8928680419922
2025-06-02,165.92886352539062
2025-06-03,168.4889678955078
2025-06-04,167.45298767089844
2025-06-05,170.48126220703125
2025-06-06,173.35018920898438
2025-06-09,176.4681396484375
2025-06-10,176.79685974121094
2025-06-11,175.70111083984375
2025-06-12,199.09072875976562
2025-06-13,214.39161682128906
2025-06-16,210.28746032714844
2025-06-17,207.37869262695312
2025-06-18,210.05833435058594
2025-06-20,204.38027954101562
2025-06-23,206.2430877685547
2025-06-24,214.44142150878906
2025-06-25,209.90892028808594
2025-06-26,212.0008544921875
2025-06-27,209.4307861328125
2025-06-30,217.78848266601562
2025-07-01,218.11721801757812
2025-07-02,229.09478759765625
2025-07-03,236.40655517578125
2025-07-07,231.3660125732422
2025-07-08,233.59739685058594
2025-07-09,234.90235900878906
2025-07-10,234.5928955078125
2025-07-11,230.16058349609375
2025-07-14,228.8828125
2025-07-15,234.552978515625
2025-07-16,240.88198852539062
2025-07-17,248.31907653808594
2025-07-18,245.02479553222656
2025-07-21,243.11810302734375
2025-07-22,237.697509765625
2025-07-23,241.48094177246094
2025-07-24,242.40933227539062
2025-07-25,244.6953582763672
2025-07-28,247.2808837890625
2025-07-29,249.54693603515625
2025-07-30,250.16587829589844
2025-07-31,253.33038330078125
2025-08-01,243.99658203125
2025-08-04,252.092529296875
2025-08-05,255.22708129882812
2025-08-06,255.9857635498047
2025-08-07,248.9579620361328
2025-08-08,249.61683654785156
2025-08-11,252.2422637939453
2025-08-12,253.42022705078125
2025-08-13,243.75698852539062
2025-08-14,244.53564453125
2025-08-15,247.84988403320312
2025-08-18,248.63853454589844
2025-08-19,234.2135467529297
2025-08-20,234.6527862548828
2025-08-21,232.75608825683594
2025-08-22,235.9605255126953
2025-08-25,235.002197265625
2025-08-26,233.8042755126953
2025-08-27,235.4014892578125
2025-08-28,239.9036865234375
2025-08-29,225.73826599121094
2025-09-02,224.90969848632812
2025-09-03,223.06289672851562
2025-09-04,222.6136932373047
2025-09-05,232.39671325683594
2025-09-08,238.06686401367188
2025-09-09,241.09161376953125
2025-09-10,327.7611999511719
2025-09-11,307.32666015625
2025-09-12,291.673828125
2025-09-15,301.6166076660156
2025-09-16,306.1187744140625
2025-09-17,300.8878479003906
2025-09-18,296.10614013671875
2025-09-19,308.12530517578125
2025-09-22,327.5815124511719
2025-09-23,313.28631591796875
2025-09-24,307.9256286621094
2025-09-25,290.8252868652344
2025-09-26,282.96893310546875
2025-09-29,282.2701721191406
2025-09-30,280.7527770996094
2025-10-01,288.50933837890625
2025-10-02,288.27972412109375
2025-10-03,285.6443176269531
2025-10-06,291.0848693847656
2025-10-07,283.7475891113281
2025-10-08,288.1300048828125
2025-10-09,296.9599914550781
2025-10-10,292.9599914550781
2025-10-13,308.010009765625
2025-10-14,299.0
2025-10-15,303.6199951171875
2025-10-16,313.0
2025-10-17,291.30999755859375
2025-10-20,277.17999267578125
2025-10-21,275.1499938964844
2025-10-22,272.6600036621094
2025-10-23,280.07000732421875
